MsgOut,BytesOut,MsgIn,BytesIn
33808,8375922,0,0,
0,0,15677,2543425,
0,0,34450,9071742,
12285,3515751,0,0,
38728,9671120,0,0,
0,0,17948,1705100,
0,0,38565,10881003,
11522,2785656,0,0,
45478,11540520,0,0,
0,0,18906,2396246,
0,0,40432,10956230,
7936,2440104,0,0,
51869,13298467,0,0,
0,0,18805,2691527,
0,0,43515,11368171,
10016,3166912,0,0,
52758,13729614,0,0,
0,0,19259,2203113,
0,0,46587,12514337,
11166,2871132,0,0,
57553,15301355,0,0,
0,0,22071,2254775,
0,0,51022,13400672,
12066,2930256,0,0,
61424,16295514,0,0,
0,0,24031,2644425,
0,0,55042,13818676,
8730,2114064,0,0,
67490,18101496,0,0,
0,0,23035,2662905,
0,0,62603,14500329,
7998,1944820,0,0,
72381,19226961,0,0,
0,0,25196,3126388,
0,0,66647,14770045,
9119,1868353,0,0,
73847,20169437,0,0,
0,0,21923,1751519,
0,0,72893,16754803,
9504,1916216,0,0,
75938,20849296,0,0,
0,0,24080,1573146,
0,0,75030,17478116,
10773,2013533,0,0,
76965,21247807,0,0,
0,0,25935,1417935,
0,0,81562,18262168,
10616,1960706,0,0,
79067,21587625,0,0,
0,0,20900,1352460,
0,0,88017,18620467,
9897,1794457,0,0,
81723,22093743,0,0,
0,0,22171,1645859,
0,0,88111,18629375,
7973,798107,0,0,
84719,23321555,0,0,
0,0,0,0,
0,0,0,0,
1,21,0,0,
0,0,0,0,
0,0,0,0,
0,0,1,65,
0,0,0,0,
2,46,0,0,
0,0,0,0,
0,0,3,195,
1,65,0,0,
3,111,0,0,
0,0,0,0,
0,0,6,410,
3,195,0,0,
4,186,0,0,
0,0,0,0,
0,0,8,550,
3,195,0,0,
6,326,0,0,
0,0,2,96,
0,0,8,550,
3,195,0,0,
7,401,0,0,
0,0,2,96,
0,0,9,625,
3,195,0,0,
8,476,0,0,
0,0,2,96,
0,0,10,700,
3,195,0,0,
9,551,0,0,
0,0,3,171,
0,0,12,850,
3,205,0,0,
12,766,0,0,
0,0,3,171,
0,0,14,1000,
1,75,0,0,
15,971,0,0,
0,0,2,96,
0,0,17,1225,
3,225,0,0,
16,1046,0,0,
0,0,201,112435,
0,0,50,25672,
127,61113,0,0,
105,45833,0,0,
0,0,625,259779,
0,0,240,108518,
591,233257,0,0,
183,74939,0,0,
0,0,1430,534758,
0,0,817,322759,
1084,317198,0,0,
518,256116,0,0,
0,0,1920,493294,
0,0,2055,934475,
1361,321131,0,0,
1316,498844,0,0,
0,0,3450,827436,
0,0,2719,1199609,
2882,627830,0,0,
1550,510932,0,0,
0,0,3901,1027533,
0,0,4602,1740242,
4369,612993,0,0,
3897,1084295,0,0,
0,0,4994,1696746,
0,0,6094,1913028,
6166,1386916,0,0,
4655,1127511,0,0,
0,0,6731,2491705,
0,0,7775,2450031,
7351,1862293,0,0,
7010,1805118,0,0,
0,0,7478,2389618,
0,0,11310,3613638,
10375,2284365,0,0,
8996,2451592,0,0,
0,0,8110,2438078,
0,0,13791,4541967,
11326,2684488,0,0,
11238,2941454,0,0,
0,0,6112,2124804,
0,0,19540,6302908,
10491,2454415,0,0,
18397,4395799,0,0,
0,0,6753,1824183,
0,0,22105,7619073,
10318,2968858,0,0,
21278,4662242,0,0,
0,0,8635,2478549,
0,0,23185,8034735,
8944,1514216,0,0,
27120,7069656,0,0,
0,0,12061,2962843,
0,0,25819,8799929,
11023,1851251,0,0,
29054,7643304,0,0,
0,0,15661,3336103,
0,0,27991,9759881,
12051,1677959,0,0,
32656,8441112,0,0,
0,0,17057,3454463,
0,0,31416,10827088,
16843,1443049,0,0,
37046,9308846,0,0,
0,0,14267,2524495,
0,0,38020,12738380,
13021,1465633,0,0,
47278,10479716,0,0,
0,0,12537,2042885,
0,0,46232,13999430,
15217,1974657,0,0,
48003,10873647,0,0,
0,0,16400,2810484,
0,0,47982,14237948,
13552,2286252,0,0,
52279,11245349,0,0,
0,0,19350,2597052,
0,0,50255,15414907,
16416,2455486,0,0,
54571,11756817,0,0,
0,0,20385,2727215,
0,0,54781,16358481,
18028,2856646,0,0,
56864,11974148,0,0,
0,0,20717,2713023,
0,0,59969,17558937,
19098,2545840,0,0,
59508,12748310,0,0,
0,0,21502,2667494,
0,0,64876,19045676,
18383,2361425,0,0,
63058,13136494,0,0,
0,0,17059,1607139,
0,0,72839,21062627,
22570,2135364,0,0,
64996,13921340,0,0,
0,0,15764,1478166,
0,0,77234,21719220,
26472,2408028,0,0,
68893,14359027,0,0,
0,0,16915,1513609,
0,0,78412,22141358,
25181,2472689,0,0,
73333,14858487,0,0,
0,0,15807,1560097,
0,0,81256,22460356,
25984,2691630,0,0,
74812,15122036,0,0,
0,0,14085,1195279,
0,0,84337,23077787,
28345,2686657,0,0,
80149,15891035,0,0,
0,0,14956,1267442,
0,0,84620,23258128,
22487,2179587,0,0,
87572,16794796,0,0,
0,0,14669,1239865,
0,0,86509,23499739,
22923,1865759,0,0,
89017,17409945,0,0,
0,0,0,0,
0,0,0,0,
1,21,0,0,
0,0,0,0,
0,0,1,65,
0,0,0,0,
0,0,0,0,
2,46,0,0,
0,0,3,161,
0,0,3,171,
2,120,0,0,
3,111,0,0,
0,0,1,75,
0,0,8,462,
3,185,0,0,
5,251,0,0,
0,0,3,161,
0,0,9,527,
3,185,0,0,
7,391,0,0,
0,0,4,226,
0,0,10,602,
5,281,0,0,
8,456,0,0,
0,0,6,322,
0,0,11,677,
7,367,0,0,
9,531,0,0,
0,0,7,397,
0,0,14,902,
7,431,0,0,
13,767,0,0,
0,0,7,407,
0,0,16,1042,
3,205,0,0,
19,1143,0,0,
0,0,6,332,
0,0,19,1267,
3,195,0,0,
21,1293,0,0,
0,0,24,24010,
0,0,25,1653,
22,16940,0,0,
22,1368,0,0,
0,0,315,178405,
0,0,73,33735,
230,64624,0,0,
45,15359,0,0,
0,0,944,393132,
0,0,314,184208,
800,145070,0,0,
374,89562,0,0,
0,0,1378,379640,
0,0,1196,489438,
1548,297726,0,0,
904,220940,0,0,
0,0,2104,542136,
0,0,2009,782299,
1595,496921,0,0,
2623,493277,0,0,
0,0,2972,506880,
0,0,3214,1128846,
2536,607508,0,0,
3791,832395,0,0,
0,0,3703,648485,
0,0,4653,1296677,
3560,890396,0,0,
4742,1074600,0,0,
0,0,4990,849186,
0,0,5819,1596305,
4884,938078,0,0,
5445,1514369,0,0,
0,0,6475,1497485,
0,0,7220,1810150,
6113,1401269,0,0,
6499,1804587,0,0,
0,0,7306,2628350,
0,0,9349,1997463,
7071,1559209,0,0,
9114,2624316,0,0,
0,0,9551,3127237,
0,0,11524,2917476,
8754,1934950,0,0,
10912,3209246,0,0,
0,0,9792,3265886,
0,0,14042,3906068,
9450,1341380,0,0,
15372,4633836,0,0,
0,0,10445,3590903,
0,0,18042,4651302,
13073,1163805,0,0,
19650,5649650,0,0,
0,0,8633,3036381,
0,0,23053,6106045,
10130,1094882,0,0,
27326,6376902,0,0,
0,0,11080,2452902,
0,0,25779,7764077,
10251,1337737,0,0,
29707,6855447,0,0,
0,0,10705,2294093,
0,0,29738,8869778,
10246,1403690,0,0,
35679,7670473,0,0,
0,0,13575,2825643,
0,0,31099,9274709,
12007,2133595,0,0,
37510,7972272,0,0,
0,0,14453,2211397,
0,0,34480,10766588,
14165,2838685,0,0,
41090,8490472,0,0,
0,0,15179,1672679,
0,0,38724,12036646,
14269,2890145,0,0,
45801,9367545,0,0,
0,0,17185,1480205,
0,0,39943,12532461,
14145,2362631,0,0,
48557,10653975,0,0,
0,0,19378,2013986,
0,0,40657,12586633,
14146,2499342,0,0,
50997,11143563,0,0,
0,0,21969,2665873,
0,0,43198,12737436,
14052,2108902,0,0,
53483,11969573,0,0,
0,0,22963,2980147,
0,0,44883,13090199,
15070,2484568,0,0,
55172,12254546,0,0,
0,0,23060,3234416,
0,0,49471,13625181,
18178,2617684,0,0,
56327,12819419,0,0,
0,0,24175,2884263,
0,0,53876,14813912,
16612,3050170,0,0,
61832,13262800,0,0,
0,0,28958,3452574,
0,0,58035,15255569,
15460,2198372,0,0,
65934,14839320,0,0,
0,0,24981,2446611,
0,0,64576,16998294,
13363,1930577,0,0,
71658,15634566,0,0,
0,0,28040,2757050,
0,0,67537,17347899,
11830,1411608,0,0,
76919,16843759,0,0,
0,0,29786,2962380,
0,0,67733,17552327,
12136,1889010,0,0,
78173,16927343,0,0,
0,0,31031,3238441,
0,0,68299,17625815,
12354,1929962,0,0,
79253,17289723,0,0,
0,0,27439,1723269,
0,0,74569,19361931,
12506,1636816,0,0,
82496,17898086,0,0,
0,0,24944,1637198,
0,0,77664,19534704,
8732,938664,0,0,
87409,18743171,0,0,
0,0,0,0,
0,0,0,0,
1,21,0,0,
0,0,0,0,
0,0,3,117,
0,0,0,0,
2,42,0,0,
2,46,0,0,
0,0,2,130,
0,0,5,237,
4,246,0,0,
4,142,0,0,
0,0,5,237,
0,0,7,377,
5,311,0,0,
6,292,0,0,
0,0,5,237,
0,0,11,623,
8,482,0,0,
7,367,0,0,
0,0,6,312,
0,0,11,623,
8,482,0,0,
8,442,0,0,
0,0,5,237,
0,0,13,773,
8,482,0,0,
10,538,0,0,
0,0,5,237,
0,0,14,848,
7,407,0,0,
12,688,0,0,
0,0,4,172,
0,0,17,1063,
5,267,0,0,
16,978,0,0,
0,0,4,172,
0,0,19,1203,
3,171,0,0,
20,1224,0,0,
0,0,37,26395,
0,0,25,2513,
32,19264,0,0,
22,1320,0,0,
0,0,353,160015,
0,0,65,39247,
282,135040,0,0,
40,8104,0,0,
0,0,1123,470621,
0,0,288,88356,
750,137682,0,0,
274,129460,0,0,
0,0,1625,675485,
0,0,1245,398729,
1465,335713,0,0,
1068,231346,0,0,
0,0,2696,1003916,
0,0,2349,870235,
2351,671665,0,0,
1666,405874,0,0,
0,0,4159,1454455,
0,0,3831,1339545,
3217,581229,0,0,
3772,1122084,0,0,
0,0,6220,2046276,
0,0,5118,1681674,
4336,893008,0,0,
4427,1262715,0,0,
0,0,7016,2556304,
0,0,7529,2325321,
5311,1146541,0,0,
5336,1468824,0,0,
0,0,7545,2348461,
0,0,10508,3707882,
8238,1298412,0,0,
6130,1850036,0,0,
0,0,6502,1487322,
0,0,14425,5595503,
8086,1123030,0,0,
9445,2561973,0,0,
0,0,6184,1447032,
0,0,18003,6635169,
10320,1551790,0,0,
11892,3012574,0,0,
0,0,7917,1992339,
0,0,19320,7093930,
13405,1883199,0,0,
12575,3369503,0,0,
0,0,10118,2213568,
0,0,22993,7917131,
12461,2272759,0,0,
16817,3791737,0,0,
0,0,9395,1495211,
0,0,27412,9645390,
12598,2629048,0,0,
20324,4140480,0,0,
0,0,10849,1711641,
0,0,30051,10422743,
11555,2481989,0,0,
23811,4761377,0,0,
0,0,10719,2081619,
0,0,33601,11111993,
12181,2400437,0,0,
26694,5333980,0,0,
0,0,13711,3048287,
0,0,34882,11403308,
15994,1911644,0,0,
28152,6392578,0,0,
0,0,14406,3329628,
0,0,38386,12364120,
18284,2090874,0,0,
30936,6693286,0,0,
0,0,16910,3993484,
0,0,39190,12705878,
21879,2631615,0,0,
34303,6905693,0,0,
0,0,17112,4424478,
0,0,44239,13400967,
18358,2675124,0,0,
46657,7743699,0,0,
0,0,18716,2403680,
0,0,48852,16496830,
18122,2042258,0,0,
52353,9375271,0,0,
0,0,17135,2051307,
0,0,54780,17814042,
14536,1541382,0,0,
62991,10821947,0,0,
0,0,19979,2754469,
0,0,57057,17972211,
17297,2033561,0,0,
68207,11266707,0,0,
0,0,23079,3277423,
0,0,59126,18348502,
18315,2131279,0,0,
70244,11625972,0,0,
0,0,23515,2895341,
0,0,62778,19542136,
21126,1830554,0,0,
72207,12448147,0,0,
0,0,20265,2783779,
0,0,69249,20468267,
16199,1398879,0,0,
80396,13283606,0,0,
0,0,20306,2734554,
0,0,71665,21142681,
17894,1481712,0,0,
82204,13623010,0,0,
0,0,21599,2351883,
0,0,73171,21981643,
17749,1518751,0,0,
86081,13956063,0,0,
0,0,20515,2332843,
0,0,75660,22284318,
15753,1596995,0,0,
90514,14186408,0,0,
0,0,19956,1832546,
0,0,77217,22944781,
16974,1889154,0,0,
91090,14230270,0,0,
0,0,16923,1004403,
0,0,83168,23962500,
15623,1743665,0,0,
93438,14592396,0,0,
0,0,13754,700700,
0,0,86681,24311237,
9944,858188,0,0,
99613,15585703,0,0,
0,0,0,0,
0,0,0,0,
1,21,0,0,
0,0,0,0,
0,0,4,138,
0,0,0,0,
3,63,0,0,
2,46,0,0,
0,0,3,117,
0,0,6,214,
4,138,0,0,
5,163,0,0,
0,0,5,203,
0,0,6,214,
5,159,0,0,
6,238,0,0,
0,0,4,236,
0,0,13,631,
10,534,0,0,
7,313,0,0,
0,0,5,301,
0,0,14,706,
11,609,0,0,
8,388,0,0,
0,0,6,376,
0,0,14,706,
8,546,0,0,
12,526,0,0,
0,0,5,301,
0,0,16,846,
6,396,0,0,
15,751,0,0,
0,0,5,355,
0,0,20,1092,
5,365,0,0,
20,1072,0,0,
0,0,5,365,
0,0,22,1232,
3,225,0,0,
24,1362,0,0,
0,0,68,40710,
0,0,25,1447,
51,28017,0,0,
26,1512,0,0,
0,0,420,245120,
0,0,89,39213,
311,112237,0,0,
96,39492,0,0,
0,0,879,322313,
0,0,575,323179,
792,236306,0,0,
406,131642,0,0,
0,0,1502,551506,
0,0,1047,482413,
1610,446266,0,0,
741,260355,0,0,
0,0,2343,962847,
0,0,1854,782082,
2171,748071,0,0,
1564,440710,0,0,
0,0,3709,1421489,
0,0,3039,1194257,
3184,1090966,0,0,
2518,629032,0,0,
0,0,4835,1544241,
0,0,4336,2083644,
4849,1517975,0,0,
3296,883294,0,0,
0,0,5502,1116894,
0,0,7841,3416431,
8278,1749818,0,0,
5084,1553828,0,0,
0,0,6769,2049325,
0,0,10102,3731206,
10281,1778173,0,0,
9451,2531253,0,0,
0,0,6846,1748850,
0,0,13755,5137161,
8378,2012032,0,0,
15639,3538367,0,0,
0,0,7718,1372988,
0,0,16133,6237543,
8525,1682879,0,0,
18949,4758985,0,0,
0,0,6415,1360595,
0,0,20734,7138884,
8297,1954643,0,0,
22340,5470554,0,0,
0,0,7886,1086984,
0,0,23802,8330780,
8905,1738699,0,0,
26304,6714560,0,0,
0,0,9728,746590,
0,0,26459,9232787,
9985,1977189,0,0,
30244,7562112,0,0,
0,0,11925,981569,
0,0,28999,9522057,
10874,2045222,0,0,
32300,8463970,0,0,
0,0,10636,885494,
0,0,33132,10033888,
14042,2319008,0,0,
33206,9102446,0,0,
0,0,10544,1197546,
0,0,37071,10300569,
15514,2756998,0,0,
34547,9517381,0,0,
0,0,10877,1704217,
0,0,40278,10590620,
12684,2804324,0,0,
43126,10666338,0,0,
0,0,11214,1538290,
0,0,45759,11363791,
13593,3219243,0,0,
46693,11363553,0,0,
0,0,14571,1479319,
0,0,50137,12402807,
15980,3375632,0,0,
48098,12143088,0,0,
0,0,16532,2204998,
0,0,51855,12722117,
16758,3043768,0,0,
50900,13229264,0,0,
0,0,17332,3070548,
0,0,56137,12995955,
19865,3400511,0,0,
53233,13697083,0,0,
0,0,19988,3555338,
0,0,57410,13401650,
23644,3638030,0,0,
55540,14300342,0,0,
0,0,18409,3043567,
0,0,62511,14694581,
20620,1656238,0,0,
66693,17156587,0,0,
0,0,16051,2409261,
0,0,68164,15931052,
18996,1448520,0,0,
74268,18353936,0,0,
0,0,11167,992081,
0,0,76010,17896536,
18528,1626102,0,0,
77238,18691672,0,0,
0,0,12527,1137851,
0,0,77140,18139192,
22398,2044524,0,0,
77474,18711304,0,0,
0,0,14177,1350763,
0,0,77781,18195637,
22675,1605601,0,0,
79556,19431584,0,0,
0,0,15675,1304029,
0,0,79984,18535560,
21650,1696580,0,0,
82365,19626015,0,0,
0,0,13710,1208746,
0,0,83758,18855054,
19786,1591306,0,0,
85779,20129775,0,0,
0,0,10681,975397,
0,0,88322,19284374,
20207,1504815,0,0,
86323,20450613,0,0,
0,0,12867,834155,
0,0,89068,19624720,
17368,1341886,0,0,
89645,20713889,0,0,
0,0,0,0,
0,0,0,0,
1,21,0,0,
0,0,0,0,
0,0,1,75,
0,0,0,0,
0,0,0,0,
2,46,0,0,
0,0,2,96,
0,0,5,375,
5,311,0,0,
3,121,0,0,
0,0,7,255,
0,0,7,525,
4,236,0,0,
8,432,0,0,
0,0,8,330,
0,0,7,525,
3,215,0,0,
10,528,0,0,
0,0,5,267,
0,0,11,663,
3,215,0,0,
11,603,0,0,
0,0,5,267,
0,0,13,813,
4,290,0,0,
12,678,0,0,
0,0,5,321,
0,0,15,855,
4,236,0,0,
14,828,0,0,
0,0,5,321,
0,0,18,1080,
4,236,0,0,
17,1043,0,0,
0,0,6,396,
0,0,20,1230,
5,267,0,0,
20,1258,0,0,
0,0,118,57878,
0,0,35,6943,
88,28560,0,0,
32,6776,0,0,
0,0,525,205521,
0,0,148,48918,
344,97442,0,0,
159,60973,0,0,
0,0,1366,430688,
0,0,347,167557,
797,252831,0,0,
344,126744,0,0,
0,0,2294,692860,
0,0,1090,347184,
1321,431183,0,0,
988,369952,0,0,
0,0,3073,1007221,
0,0,2390,548704,
2080,854462,0,0,
1665,558833,0,0,
0,0,3528,770770,
0,0,4002,1222558,
3909,1149539,0,0,
2377,891197,0,0,
0,0,5009,1189385,
0,0,5090,1392046,
5437,1442615,0,0,
2860,1111460,0,0,
0,0,5439,1197829,
0,0,8038,2351580,
6238,1287728,0,0,
4924,1771924,0,0,
0,0,6154,1990478,
0,0,10189,2657511,
6421,1447927,0,0,
8699,2293743,0,0,
0,0,7322,2628074,
0,0,12928,3266116,
8410,1964290,0,0,
10933,2826871,0,0,
0,0,8402,2191334,
0,0,16730,4920304,
7778,1151326,0,0,
16516,4414792,0,0,
0,0,11239,2650219,
0,0,18603,5402231,
11751,1612499,0,0,
17396,4635902,0,0,
0,0,12031,2401255,
0,0,22350,6697772,
12895,1367383,0,0,
20952,5599158,0,0,
0,0,12362,1661992,
0,0,26568,8442284,
12044,1041906,0,0,
26944,6295700,0,0,
0,0,11010,1436836,
0,0,31327,9514037,
10000,1033902,0,0,
34480,7001042,0,0,
0,0,11976,1879444,
0,0,34527,9918761,
10530,1831480,0,0,
37503,7378923,0,0,
0,0,11762,1588000,
0,0,38450,10798350,
14858,2611808,0,0,
38124,7677018,0,0,
0,0,15499,1763035,
0,0,41250,11417452,
16439,2883765,0,0,
39841,8246819,0,0,
0,0,14225,1557669,
0,0,47140,12333286,
20131,3054589,0,0,
40574,8669974,0,0,
0,0,12995,1943355,
0,0,51306,12984582,
21652,2551406,0,0,
42860,9719952,0,0,
0,0,13074,1904432,
0,0,54266,14053042,
20296,2871308,0,0,
48560,10016466,0,0,
0,0,12107,1695641,
0,0,58980,14981200,
21313,3157641,0,0,
52167,10575657,0,0,
0,0,14015,1703125,
0,0,61448,15818310,
21977,2470185,0,0,
59006,12428762,0,0,
0,0,14086,1483728,
0,0,65971,16683923,
20626,2189874,0,0,
65456,13700212,0,0,
0,0,15595,1898087,
0,0,67506,17016208,
21374,2443492,0,0,
68097,14103815,0,0,
0,0,16624,1922738,
0,0,70272,17528472,
22072,2244164,0,0,
70617,15132941,0,0,
0,0,18431,1695113,
0,0,73169,18455603,
23332,2359226,0,0,
71681,15460665,0,0,
0,0,16668,1654576,
0,0,76729,18861175,
25846,2501504,0,0,
71892,15657736,0,0,
0,0,16962,1927756,
0,0,79660,19037702,
25172,2373274,0,0,
74326,15975894,0,0,
0,0,15600,2022914,
0,0,82106,19252872,
25940,2428888,0,0,
75261,16104403,0,0,
0,0,13155,1878589,
0,0,85522,19577872,
23304,1998460,0,0,
79109,16623363,0,0,
0,0,8920,1151792,
0,0,90053,20371875,
20915,1676631,0,0,
82962,17038016,0,0,
